1DU6_1	1DU6_1
6SPZ_1	6SPV_1
6SPZ_1	4WYT_1
6SPZ_1	4WYU_1
2N5H_1	2N5H_1
2N5H_1	2N5I_1
5MFY_1	5MFY_1
5MFY_1	5MF9_1
6G5R_1	6G5R_1
6G5R_1	6FZK_1
6G5S_1	6G5S_1
6VTI_1	6VTI_1
6VTI_1	7LQT_1
1N86_3	1N86_3
1N86_3	1FZF_3
1N86_3	2FIB_1
1N86_3	1FZE_3
1N86_3	1LT9_3
1N86_3	3E1I_3
1N86_3	1RE4_3
1N86_3	1FZB_3
1N86_3	1FZA_3
1N86_3	1N8E_3
1N86_3	1N73_3
6SAP_1	6SAP_1
5HVQ_2	5HVQ_2
5IDR_1	5IDR_1
5IDR_1	4XVW_1
5HOG_1	5HOG_1
5HOG_1	5NXQ_1
5HOG_1	5HOI_1
5DBJ_1	5DBJ_1
5IVC_1	5IVC_1
5IVC_1	5IVE_1
5IVC_1	5IVJ_1
5IVC_1	5ISL_1
5IVC_1	5IW0_1
5IVC_1	5IVB_1
5IVC_1	5IVF_1
5IVC_1	5IWF_1
5IVC_1	5IVY_1
5IVC_1	5IVV_1
5IVC_1	4IGQ_1
5IVC_1	4IGP_1
5IVC_1	4IGO_1
5IXD_2	5IXD_2
5IXI_2	5IXI_2
5EHK_1	5EHK_1
5J3Q_1	5J3Q_1
5J3Q_1	5J3T_1
5J3Q_1	5J3Y_1
5JTV_1	5JTV_1
5JTV_1	5J7T_1
5K04_1	5K04_1
5K04_1	5K18_1
5K04_2	5K04_2
5K04_2	5K18_2
5K04_2	6ZMP_1
5JTJ_1	5JTJ_1
5L7S_1	5L7S_1
5LDA_1	5LDA_1
5LDA_1	5LD9_1
5LDA_2	5LDA_2
5J39_1	5J39_1
5J39_1	6PI7_1
5J39_1	6B57_1
5LGQ_1	5LGQ_1
5LGQ_1	5DX0_1
5LGQ_1	5DX1_1
5LGQ_1	5DX8_1
5LGQ_1	5DXA_1
5LGQ_1	5DWQ_1
5LGQ_1	5DXJ_1
5LGQ_1	5LGR_1
5LGQ_1	5LGS_1
5LGQ_1	5LGP_1
5LGQ_1	5LV3_1
5LGQ_1	5TBH_1
5LGQ_1	5LV2_1
5LGQ_1	5TBI_1
5LGQ_1	5TBJ_1
5J3Y_2	5J3Y_2
5J3Y_2	5J3T_2
5MUA_1	5MUA_1
3AL2_1	3AL2_1
3AL2_1	3AL3_1
3NY1_1	3NY1_1
3NY1_1	5TDD_1
3NY1_1	5TDC_1
3NY1_1	5TDB_1
3NY1_1	3NY3_1
3NY1_1	3NY2_1
3NY1_1	5TDA_1
3NY1_1	5UM3_1
1YVG_1	1YVG_1
1YVG_1	2A97_1
1YVG_1	2A8A_1
1YVG_1	3FII_1
1YVG_1	3FIE_1
1YVG_1	6BVD_1
1YVG_1	1T3C_1
1YVG_1	3D3X_1
1YVG_1	1T3A_1
5KGL_1	5KGL_1
5KGL_1	5KGN_1
5KGL_1	7KNG_1
5KGL_1	7KNF_1
5KGL_1	5KGM_1
6YET_1	6YET_1
5X59_1	5X59_1
5X59_1	5X5F_1
5X59_1	5X5C_1
6HD5_1	6HD5_1
6HD5_2	6HD5_2
6HD5_3	6HD5_3
6P07_1	6P07_1
6P07_1	6PEK_1
6P07_1	6PEN_1
7MH2_1	7MH2_1
5X5B_1	5X5B_1
5X5B_1	5X58_1
5X5B_1	7A95_1
5X5B_1	7N8I_3
5X5B_1	7DK3_1
5X5B_1	7A96_1
5X5B_1	7A97_1
5X5B_1	7A98_1
5X5B_1	7A94_1
5X5B_1	7A93_1
2KRB_1	2KRB_1
6PU3_1	6PU3_1
6PU3_1	6OFQ_1
6UZ1_4	6UZ1_4
6UZ1_4	5E9D_4
6UZ1_4	1U3H_1
6UZ1_4	1B88_1
6UZ1_4	1KB5_1
6UZ1_4	1H5B_3
6UZ1_4	1H5B_1
6UZ1_4	1H5B_2
1QLS_1	1QLS_1
4U9C_1	4U9C_1
1TVD_1	1TVD_1
1FLA_1	1FLA_1
1FLA_1	1FLD_1
1FLA_1	2FLV_1
1FLA_1	1FLN_1
1FLA_1	3NLL_1
1FLA_1	4NLL_1
1FLA_1	2FOX_1
1FLA_1	5NLL_1
1FLA_1	5NUL_1
1FLA_1	2FVX_1
1FLA_1	2FAX_1
1FLA_1	1FVX_1
1FLA_1	6NUL_1
1FLA_1	4NUL_1
1FLA_1	2FDX_1
1FLA_1	5ULL_1
1SNP_1	1SNP_1
1SNP_1	2PQE_1
1SNP_1	1KAB_1
1SNP_1	1KAA_1
1SNP_1	1SNQ_1
1SNP_1	1SNO_1
1SNP_1	1SYC_1
1SNP_1	1SYE_1
1SNP_1	1SYG_1
1SNP_1	1SYD_1
1SNP_1	1SYF_1
1SNP_1	1KDA_1
1SNP_1	1KDB_1
1SNP_1	1KDC_1
4IKN_1	4IKN_1
3DQG_1	3DQG_1
3DQG_1	5XIR_1
3DQG_1	5XI9_1
3DQG_1	3H0X_1
3DQG_1	3DOB_1
3DQG_1	2OP6_1
6CI4_1	6CI4_1
6CI4_1	6EDK_1
6CI4_1	6CI2_1
6CI4_1	6CI5_1
5B4W_1	5B4W_1
6BL9_1	6BL9_1
5GJH_1	5GJH_1
7AR4_1	7AR4_1
7AR4_1	4DJS_1
7AR4_1	3TX7_1
7AR4_1	8RU3_1
2E63_1	2E63_1
4P5H_2	4P5H_2
4P5H_2	3ZIW_1
4P5H_2	3ZIX_1
3KZE_1	3KZE_1
3KZE_1	3KZD_1
3KZE_1	4GVD_1
3KZE_1	4GVC_1
3KZE_1	4NXQ_1
3KZE_1	4NXR_1
2YUE_1	2YUE_1
1J7M_1	1J7M_1
4Z2V_1	4Z2V_1
4Z2V_1	4Z2P_1
4Z2V_1	4Z2O_1
4Z2V_1	4Z6J_1
4Z2V_1	4Z27_1
4Z2V_1	4Z28_1
1BW8_1	1BW8_1
1BW8_1	1HES_1
1BW8_1	1H6E_1
1BW8_1	1BXX_1
1BW8_1	5C7Z_1
1BW8_1	1I31_1
1BW8_1	3H85_1
1BW8_1	6BNT_1
1BW8_1	5WRM_1
1BW8_1	5WRL_1
1BW8_1	5WRK_1
1BW8_1	2PR9_1
2K4P_1	2K4P_1
1IXD_1	1IXD_1
2MFA_1	2MFA_1
2MFA_1	5DO6_1
2MFA_1	5DZ5_1
2MFA_1	5DU1_1
2MFA_1	2MJY_1
2MFA_1	7CFT_2
2RSE_1	2RSE_1
2RSE_1	4N19_1
2RSE_1	1QPF_1
2RSE_1	1QPL_1
2RSE_1	4IQC_1
2RSE_1	4IQ2_1
2RSE_1	4IPX_1
2RSE_1	3PA7_1
2RSE_1	3NI6_1
2RSE_1	4ITZ_1
2RSE_1	2KE0_1
2RSE_1	2KO7_1
2RSE_1	2Y78_1
2RSE_2	2RSE_2
2RSE_2	5WBH_1
6UEW_2	6UEW_2
6VR7_1	6VR7_1
6Y8K_1	6Y8K_1
7DA6_1	7DA6_1
7KLZ_1	7KLZ_1
7KLZ_1	7D3D_1
7KLZ_1	7LIN_1
7KLZ_1	7LIO_1
2FG0_1	2FG0_1
2FG0_1	2HBW_1
2FG0_1	2EVR_1
4LE8_1	4LE8_1
4LE8_1	4LEB_1
4LE8_1	4LEE_1
4LE8_1	2Y7O_1
4LE8_1	2Y7L_1
4LE8_1	2Y7N_1
4LE8_1	2YLH_1
4LE8_1	2Y7M_1
2D33_1	2D33_1
2D33_1	2D32_1
5HCB_1	5HCB_1
5HCB_1	5HCA_1
5HCB_1	3POS_1
5HCB_1	3POW_1
5HCB_1	5LK5_1
5HCB_1	5HCF_1
6M1V_1	6M1V_1
6M1V_1	6LXT_1
6M1V_1	4MOD_1
4ZOQ_1	4ZOQ_1
4ZOQ_2	4ZOQ_2
1BAI_1	1BAI_1
1BAI_1	1MVP_1
1DCK_1	1DCK_1
1DCK_1	1DBW_1
1DCK_1	1DCM_1
1G9T_1	1G9T_1
1G9T_1	1GRV_1
1G9T_1	1G9S_1
1G9T_1	2GEB_1
1G2Q_1	1G2Q_1
1G2Q_1	1G2P_1
1DP0_1	1DP0_1
1DP0_1	1F4H_1
1DP0_1	1F4A_1
1DP0_1	4V41_1
1JNI_1	1JNI_1
1IZD_1	1IZD_1
1IZD_1	1IZE_1
1IZD_1	4LP9_1
1IZD_1	1EED_1
1IZD_1	2ER6_1
1IZD_1	1EPO_1
1IZD_1	2ER9_1
1IZD_1	2ER0_1
1IZD_1	1OEW_1
1IZD_1	1OEX_1
1IZD_1	4Y38_1
1IZD_1	4Y3J_1
1IZD_1	4Y4D_1
1IZD_1	4Y48_1
1IZD_1	4Y4J_1
1IZD_1	4Y4G_1
1IZD_1	4Y3Y_1
1IZD_1	4ZE6_1
1IZD_1	4ZEA_1
1IZD_1	1GVU_1
1IZD_1	1GVV_1
1IZD_1	1GVW_1
1IZD_1	1GVX_1
1IZD_1	1GVT_1
1IZD_1	1EPM_1
1IZD_1	1EPN_1
1IZD_1	1EPR_1
1IZD_1	1EPL_1
1IZD_1	3APR_1
1IZD_1	4APR_1
1IZD_1	5APR_1
1IZD_1	6APR_1
1IZD_1	1PPK_1
1IZD_1	1PPL_1
1IZD_1	1PPM_1
1IZD_1	1APW_1
1IZD_1	1APV_1
1LTG_2	1LTG_2
1E69_1	1E69_1
1IR0_1	1IR0_1
1IR0_1	1IQZ_1
1LH0_1	1LH0_1
1O9P_1	1O9P_1
1O9P_1	1OBI_1
1O9P_1	1O9N_1
1O9P_1	1O9Q_1
1O9P_1	1OCH_1
1O9P_1	1OCL_1
1O9P_1	1OCM_1
1O9P_1	1OCK_1
1O9P_1	1O9O_1
1O9P_1	1OBJ_1
1O9P_1	1OBL_1
1O9P_1	1OBK_1
1MTY_1	1MTY_1
1MTY_2	1MTY_2
1MTY_3	1MTY_3
4HU9_1	4HU9_1
4HU9_1	4HUA_1
4HU9_1	4HU7_1
4HU9_1	4X43_1
4HU9_1	1SRX_1
1NX1_1	1NX1_1
1NX1_1	1NX2_1
1NX1_1	1NX0_1
1NX1_1	1NX3_1
1NX1_1	1U5I_2
1GDF_1	1GDF_1
1GDF_1	1AJW_1
2DY7_1	2DY7_1
1NMR_1	1NMR_1
1NMR_1	3KUS_1
1NMR_1	1JGN_1
1NMR_1	3KUR_1
1NMR_1	3KUT_1
1NMR_1	3KUJ_1
1NMR_1	3KUI_1
1NMR_1	3KTR_1
1NMR_1	3KTP_1
1NMR_1	3PKN_1
1NMR_1	8SMO_1
1NMR_1	1JH4_1
1NMR_1	2DYD_1
6A0F_1	6A0F_1
6A0F_1	6A0H_1
6A0F_1	6A0I_1
6A0F_1	6A0E_1
2DBA_1	2DBA_1
1Q5R_2	1Q5R_2
1Q5Q_1	1Q5Q_1
1Q5Q_1	1Q5R_1
1Q5Q_2	1Q5Q_2
5JIU_1	5JIU_1
5JIU_1	5JI9_1
5JIU_1	5JIA_1
5JIU_1	5JI7_1
1LK6_1	1LK6_1
1LK6_1	1BR8_1
1LK6_1	1JVQ_1
1LK6_1	1R1L_1
6UVA_5	6UVA_5
6UVA_5	6UUS_7
6UVA_5	7KNU_1
6UVA_5	7KNT_1
6UVA_5	6E3Y_7
3ID4_1	3ID4_1
3ID4_1	3ID2_1
3ID4_1	3ID3_1
6SJW_1	6SJW_1
6SJW_1	6SJX_1
4PXH_2	4PXH_2
4PXH_2	4PWV_2
6DQL_1	6DQL_1
6DQL_1	5DL2_1
5CRW_1	5CRW_1
3EWV_1	3EWV_1
3EWV_1	2BBM_1
3EWV_1	2BBN_1
3EWV_1	2M55_1
3EWV_1	1CFF_1
3EWV_1	2R28_1
3EWV_1	2MG5_1
3EWV_1	1CDL_1
3EWV_1	1VRK_1
3EWV_1	1IWQ_1
3EWV_1	2L7L_1
3EWV_1	5DOW_1
3EWV_1	2LHH_1
3EWV_1	2N8J_1
3EWV_1	2VAY_1
3EWV_1	5J8H_1
3EWV_1	2LGF_1
3EWV_1	1L7Z_1
3EWV_1	2LL6_1
3EWV_1	2K61_1
3EWV_1	1NIW_1
3EWV_1	2LL7_1
3EWV_1	2KNE_1
3EWV_1	5TP6_1
3EWV_1	1IQ5_1
3EWV_1	1CKK_1
3EWV_1	2LV6_1
3EWV_1	1QTX_1
3EWV_1	3GP2_1
3EWV_1	1QS7_1
3EWV_1	2O5G_1
3EWV_1	2W73_1
3EWV_1	3EWT_1
3EWV_1	2BCX_1
3EWV_1	2HQW_1
3EWV_1	1SY9_1
3EWV_1	5NIN_1
3EWV_1	1MXE_1
3EWV_1	3SUI_1
3EWV_1	7BF1_1
3EWV_1	7BF2_1
3EWV_1	2F3Z_1
3EWV_1	2F3Y_1
3EWV_1	7MIS_2
3EWV_1	7MIR_2
3EWV_1	2M0K_1
3EWV_1	2M0J_1
3EWV_1	4BW7_1
3EWV_1	4BW8_1
3EWV_1	5TP5_1
3EWV_1	2K0F_1
3EWV_1	2K0J_1
3EWV_1	2MES_1
3EWV_1	1CDM_1
3EWV_1	4E53_1
3EWV_1	1DEG_1
3EWV_1	2X0G_2
3EWV_1	4Q5U_1
3EWV_1	6YNU_1
3EWV_1	6YNS_1
3EWV_1	2O60_1
3EWV_1	3GOF_1
3EWV_1	6XXF_1
3EWV_1	1CM1_1
3EWV_1	1CM4_1
3EWV_1	6XXX_1
3EWV_1	6XY3_1
3EWV_1	6SZ5_1
3EWV_1	7KL5_1
3EWV_1	1WRZ_1
3EWV_1	1ZUZ_1
3EWV_1	1YR5_1
3EWV_1	5K8Q_1
3EWV_1	4J9Z_2
3EWV_1	4J9Y_2
3EWV_1	2Y4V_1
3EWV_1	2LHI_1
3EWV_1	2F2P_1
3EWV_1	2F2O_1
3EWV_1	6HCS_1
3EWV_1	2N6A_1
3EWV_1	2L1W_1
3EWV_1	4E50_1
3EWV_1	2GGM_1
3EWV_1	2OBH_1
3EWV_1	3QRX_1
3EWV_1	1TOP_1
4Y7P_1	4Y7P_1
1TNU_2	1TNU_2
1TNU_2	1N4R_2
1TNU_2	1TNO_2
1TNU_2	1TNB_2
1TNU_2	1TNZ_2
1TNU_2	1N4Q_2
1TNU_2	1N4S_2
1TNU_2	1TNY_2
1TNU_2	1N4P_2
2Y8R_1	2Y8R_1
2Y8R_1	2Y8S_1
2Y8R_1	2Y8T_1
2Y8R_1	4YIZ_1
2Y8R_1	4YIV_1
4JMH_1	4JMH_1
4JMH_1	4JMG_1
5ONB_1	5ONB_1
5ONB_1	5ONA_2
5ONB_1	6HON_1
5ONB_1	6HOM_1
1F5X_1	1F5X_1
6FY0_2	6FY0_2
6FY0_2	3ZL4_2
6FY0_2	5MES_3
6FY0_2	1SM3_1
6FY0_2	2ZPK_1
6FY0_2	5MEV_3
6FY0_2	2Y06_2
6FY0_2	2Y36_2
6FY0_2	2Y07_2
6FY0_2	2XZQ_2
6FY0_2	4A6Y_1
6FY0_2	4A6Y_4
6FY0_2	4N0Y_2
6FY0_2	5OCY_2
6FY0_2	5OD0_1
6FY0_2	5ODB_2
6FY0_2	6P60_2
6FY0_2	6MQS_2
6FY0_2	6MNS_3
6FY0_2	6LRA_2
6FY0_2	2QHR_2
6FY0_2	6F7T_1
6FY0_2	5EOR_2
6FY0_2	6UMH_2
6FY0_2	1MCC_1
6FY0_2	6UMI_2
6FY0_2	6UMG_2
6FY0_2	6UMJ_2
6FY0_2	4WUU_4
6FY0_2	8TMZ_2
6FY0_2	1NFD_3
6FY0_2	4YNY_2
6FY0_2	4YO0_2
6FY0_2	6VJN_2
6FY0_2	1MCE_1
6FY0_2	1MCB_1
6FY0_2	1MCK_1
6FY0_2	1MCL_1
6FY0_2	1MCN_1
6FY0_2	1MCI_1
6FY0_2	1MCS_1
6FY0_2	1MCH_1
6FY0_2	1MCR_1
6FY0_2	1MCD_1
6FY0_2	1MCJ_1
6FY0_2	1MCF_1
6FY0_2	1MCQ_1
6FY0_2	5HHV_4
6FY0_2	5HHX_4
6FY0_2	3C2A_1
6FY0_2	1Q1J_1
6FY0_2	3GO1_1
6FY0_2	3MLT_1
6FY0_2	3MLU_1
6FY0_2	3MLV_1
6FY0_2	3MLX_1
6FY0_2	3MLZ_1
6FY0_2	3MLR_1
6FY0_2	3MLY_1
6FY0_2	3MLW_1
6FY0_2	3GJE_1
6FY0_2	3GJF_4
6FY0_2	3HAE_4
6FY0_2	5IG7_2
6FY0_2	5IFJ_2
6FY0_2	6CT7_1
6FY0_2	1W72_5
6FY0_2	4GLR_3
6FY0_2	5GHW_2
6FY0_2	5HI3_3
6FY0_2	5HI4_3
6FY0_2	5HI5_3
6FY0_2	6BLH_1
6FY0_2	3H0T_1
6FY0_2	3MLS_1
6FY0_2	5N4J_1
6FY0_2	6AVN_2
6FY0_2	5W4L_4
6FY0_2	6CHB_4
6FY0_2	6CHB_6
6FY0_2	4RIS_3
6FY0_2	4RIR_2
6FY0_2	6KVF_2
6FY0_2	6KVA_2
6FY0_2	6A4K_3
6FY0_2	6B5S_2
6FY0_2	6B5T_3
6FY0_2	6B5P_3
6FY0_2	6B5R_2
6FY0_2	5IHZ_2
6FY0_2	6AXK_2
6FY0_2	5W6C_2
6FY0_2	6XLZ_3
6FY0_2	5JNY_2
6FY0_2	5JR1_2
6FY0_2	5JO5_2
6FY0_2	1NL0_1
6FY0_2	3D69_1
6FY0_2	4HPY_2
6FY0_2	6WFY_2
6FY0_2	6MNR_3
6FY0_2	1LIL_1
6FY0_2	4G6F_2
6FY0_2	5IQ9_2
6FY0_2	6VBQ_2
6FY0_2	5IQ7_2
6FY0_2	5WDF_2
6FY0_2	2B0S_1
6FY0_2	2B1H_1
6FY0_2	2B1A_1
6FY0_2	3GHE_1
6FY0_2	3GHB_1
6FY0_2	3UJJ_1
6FY0_2	4M1D_1
6FY0_2	4U6G_2
6FY0_2	5KJR_4
6FY0_2	6PEF_2
6FY0_2	6DB5_2
6FY0_2	6DB7_2
6FY0_2	6FY3_2
6FY0_2	3LD8_2
6FY0_2	3LDB_2
6FY0_2	3BKJ_1
6FY0_2	1IGF_1
6FY0_2	2IGF_1
6FY0_2	1FRG_1
6FY0_2	1KCR_1
6FY0_2	3CVH_5
6FY0_2	3CVI_2
6FY0_2	1TET_1
6FY0_2	1PZ5_1
6FY0_2	5VLP_3
6FY0_2	2H1P_1
6FY0_2	1BM3_1
6FY0_2	2BRR_2
6FY0_2	4F37_3
6FY0_2	1ZEA_1
6FY0_2	5TKK_3
6FY0_2	1GGI_1
6FY0_2	1IFH_1
6FY0_2	3GGW_1
6FY0_2	1A3R_1
6FY0_2	2OR9_1
6FY0_2	5GIR_2
6FY0_2	5GIS_2
6FY0_2	3EYS_1
6FY0_2	3EYU_1
6FY0_2	1XCQ_2
6FY0_2	1XCT_2
6FY0_2	1XF5_2
6FY0_2	1AI1_1
6FY0_2	1HI6_1
6FY0_2	5T6P_1
6FY0_2	5T78_1
6FY0_2	1BOG_1
6FY0_2	1CFS_1
6FY0_2	1CFN_1
6FY0_2	3OJD_1
6FY0_2	2HKF_1
6FY0_2	2HRP_1
6FY0_2	1MF2_1
6FY0_2	1CFT_1
6FY0_2	3V52_2
6FY0_2	3V4U_2
6FY0_2	3UYR_2
6FY0_2	3UO1_2
6FY0_2	2R0Z_1
6FY0_2	1E4X_3
6FY0_2	1E4W_2
6FY0_2	3BAE_1
6FY0_2	1KC5_1
6FY0_2	2ORB_1
6FY0_2	1KCS_1
6FY0_2	4YR6_2
6FY0_2	2IPU_1
6FY0_2	1CU4_1
6FY0_2	1MPA_1
6FY0_2	2MPA_1
6FY0_2	1SBS_2
6FY0_2	3SGE_1
6FY0_2	1QKZ_3
6FY0_2	3O6L_1
6FY0_2	3O6M_1
6FY0_2	7MHZ_4
6FY0_2	1F90_1
6FY0_2	2W65_2
6FY0_2	1NAK_1
6FY0_2	5WTT_2
6FY0_2	4BH8_1
6FY0_2	4BH7_1
6FY0_2	5H2B_2
6FY0_2	2F58_1
6FY0_2	3F58_1
6FY0_2	1F58_1
6FY0_2	5AUM_2
6FY0_2	4TRP_2
6FY0_2	4TUJ_2
6FY0_2	4TUL_2
6FY0_2	4TUK_2
6FY0_2	1HH6_1
6FY0_2	1HH9_1
6FY0_2	6JOD_5
6FY0_2	5VXR_2
6FY0_2	4TQE_1
6FY0_2	3O45_1
6FY0_2	3O41_1
6FY0_2	2Y5T_2
6FY0_2	1EJO_1
6FY0_2	5X5X_2
6FY0_2	1CFQ_1
6FY0_2	7NJZ_2
6FY0_2	7NW3_2
6FY0_2	3J42_4
6FY0_2	3BKM_1
6FY0_2	3BKC_1
6FY0_2	1FPT_2
6FY0_2	3E8U_2
6FY0_2	6U3I_4
6FY0_2	6U2F_4
6FY0_2	4GAJ_2
6FY0_2	4GAY_2
6FY0_2	4GAG_2
6FY0_2	1HIL_1
6FY0_2	1HIM_1
6FY0_2	1HIN_1
6FY0_2	3IF1_1
6FY0_2	3IET_1
6FY0_2	2CK0_1
6FY0_2	3AAZ_2
6FY0_2	1MNU_1
6FY0_2	7MHY_3
6FY0_2	7MHY_5
6FY0_2	2GSI_1
6FY0_2	5MP1_2
6FY0_2	5MP3_2
6FY0_2	5MP5_2
6FY0_2	4S2S_2
6FY0_2	1CR9_1
6FY0_2	5XLI_1
6FY0_2	5XJM_3
6FY0_2	2HKH_1
6FY0_2	6N4Q_3
6FY0_2	6N4R_3
6FY0_2	7LEZ_2
6FY0_2	7LF0_3
6FY0_2	7LEX_3
6FY0_2	7LEY_3
6FY0_2	1GGC_1
6FY0_2	1N64_1
6FY0_2	1NLB_1
6FY0_2	1BLN_1
6FY0_2	1GGB_1
6FY0_2	5MYK_1
6FY0_2	5MY4_1
6FY0_2	5MYO_1
6FY0_2	6WT3_2
6FY0_2	5MYX_1
6FY0_2	6X7W_3
6FY0_2	6WN4_2
6FY0_2	6X78_1
6FY0_2	6WWC_2
6FY0_2	6WX2_2
6FY0_2	1KCU_1
6FY0_2	1KCV_1
6FY0_2	1UWX_3
6FY0_2	3O6K_1
6FY0_2	6O9I_2
6FY0_2	6O9I_5
6FY0_2	6O9H_2
6FY0_2	1F11_1
6FY0_2	2A6J_1
6FY0_2	2A6K_1
6FY0_2	2A6I_1
6FY0_2	2W60_2
6FY0_2	2A6D_1
6FY0_2	6WIK_1
6FY0_2	6VYH_2
6FY0_2	1XGY_1
6FY0_2	2IQ9_1
6FY0_2	2IQA_1
6FY0_2	2R0W_1
6FY0_2	2IPT_1
6FY0_2	1QGC_4
6FY0_2	2AAB_1
6FY0_2	3SGD_1
6FY0_2	2ARJ_1
6FY0_2	3L1O_2
6FY0_2	3IFL_1
6FY0_2	3IFO_2
6FY0_2	3IFN_2
6FY0_2	3IFP_2
6FY0_2	5EOC_2
6FY0_2	7BXV_1
6FY0_2	2YPV_3
6FY0_2	4KVC_2
6FY0_2	4POZ_1
6FY0_2	5VCN_2
6FY0_2	5VCO_1
6FY0_2	5NJ6_3
6FY0_2	4ONF_2
6FY0_2	4ONG_2
6FY0_2	1FNS_1
6FY0_2	2Y6S_1
6FY0_2	1ACY_1
6FY0_2	4HZL_2
6FY0_2	6KO5_3
6FY0_2	6KS2_1
6FY0_2	1AFV_2
6FY0_2	1FH5_1
6FY0_2	6PXR_1
6FY0_2	1KB5_3
6FY0_2	7BG1_2
6FY0_2	6PLH_1
6FY0_2	7C95_1
6FY0_2	2V7H_1
6FY0_2	4J8R_1
6FY0_2	2J88_3
6FY0_2	5OCX_1
6FY0_2	5OCK_1
6FY0_2	6KDH_1
6FY0_2	1E6J_2
6FY0_2	1E6O_2
6FY0_2	3G5Y_1
6FY0_2	3G5Z_1
6FY0_2	3G5X_1
6FY0_2	3G5V_1
6FY0_2	3LEY_2
6FY0_2	3LEX_2
6FY0_2	5IKC_1
6FY0_2	2ADF_3
6FY0_2	7LKI_2
6FY0_2	1IL1_2
6FY0_2	5NPH_3
6FY0_2	1CK0_1
6FY0_2	3CK0_1
6FY0_2	5EOQ_2
6FY0_2	6P8D_2
6FY0_2	6PDR_1
6FY0_2	4BKL_2
6FY0_2	8P6I_3
6FY0_2	8RMO_3
6FY0_2	8TQ9_4
6FY0_2	8TQA_4
6FY0_2	8TQ7_5
6FY0_2	8TQ8_5
6FY0_2	4WHT_2
6FY0_2	4WHY_3
6FY0_2	6DF2_1
6FY0_2	5I8E_2
6FY0_2	3BKY_2
6FY0_2	2OQJ_1
6FY0_2	5I8C_2
6FY0_2	6CDP_2
6FY0_2	5E94_1
6FY0_2	6CDO_2
6FY0_2	6CDM_2
6FY0_2	5TKJ_2
6FY0_2	2FX9_1
6FY0_2	2FX8_1
6FY0_2	2FX7_1
6FY0_2	6ME1_2
6FY0_2	4HIX_2
6FY0_2	5ICZ_1
6FY0_2	5E2V_1
6FY0_2	5E2W_1
6FY0_2	5W3P_1
6FY0_2	4X0K_2
6FY0_2	5VL7_4
6FY0_2	4HHA_1
6FY0_2	2OSL_1
6FY0_2	2EH8_1
6FY0_2	2HH0_1
6FY0_2	6BLI_2
6FY0_2	5T1L_1
6FY0_2	3DRT_1
6FY0_2	3EGS_1
6FY0_2	3IXT_1
6FY0_2	1TZG_1
6FY0_2	2P8L_1
6FY0_2	3D0V_1
6FY0_2	2P8P_1
6FY0_2	3DRO_1
6FY0_2	2P8M_1
6FY0_2	4GW1_1
6FY0_2	4GW5_1
6FY0_2	4HJG_1
6FY0_2	4HKZ_1
6FY0_2	4IOI_1
6FY0_2	6BQB_1
6FY0_2	6OBD_1
6FY0_2	6UC5_2
6FY0_2	4O4Y_1
6FY0_2	6DG2_2
6FY0_2	3FN0_1
6FY0_2	7O30_1
6FY0_2	7O33_1
6FY0_2	7O2Z_1
6FY0_2	4O51_1
6FY0_2	7MFR_1
6FY0_2	4UV4_2
6FY0_2	6NCP_2
6FY0_2	3SOB_1
6FY0_2	6PI7_2
6FY0_2	4LKX_2
6FY0_2	7O31_1
6FY0_2	6UCE_1
6FY0_2	6UCF_1
6FY0_2	6UBI_2
6FY0_2	7JWP_2
6FY0_2	7JWQ_2
6FY0_2	5ZIA_2
6FY0_2	5DRZ_1
6FY0_2	5E2T_1
6FY0_2	5E2U_1
6FY0_2	5IJK_3
6FY0_2	7K75_2
6FY0_2	7K76_2
6FY0_2	6E4Y_2
6FY0_2	6MV5_2
6FY0_2	6UOE_2
6FY0_2	6E4Z_2
6FY0_2	5HPM_1
6FY0_2	5ICX_1
6FY0_2	5ICY_1
6FY0_2	5ID0_1
6FY0_2	5ESQ_1
6FY0_2	5ID1_1
6FY0_2	5HYQ_1
6FY0_2	4NHC_1
6FY0_2	4NGH_1
6FY0_2	1N0X_1
6FY0_2	4HH9_1
6FY0_2	4HIE_1
6FY0_2	4HIH_1
6FY0_2	4PTU_1
6FY0_2	4PTT_1
6FY0_2	3MCL_1
6FY0_2	2EH7_1
6FY0_2	3O11_1
6FY0_2	1CE1_1
6FY0_2	6LN2_2
6FY0_2	3DRQ_1
6FY0_2	2PR4_1
6FY0_2	3D0L_1
6FY0_2	7LF1_3
6FY0_2	7LF2_3
6FY0_2	6CNR_1
6FY0_2	6CO3_1
6FY0_2	1U8K_1
6FY0_2	4JZO_2
6FY0_2	4JZN_2
6FY0_2	4MA3_1
6FY0_2	4XMK_1
6FY0_2	6FOE_2
6FY0_2	3R1G_3
6FY0_2	4ERS_1
6FY0_2	5ETU_1
6FY0_2	5EUK_1
6FY0_2	5FF6_1
6FY0_2	5I2I_1
6FY0_2	5IV2_1
6FY0_2	5F88_1
6FY0_2	5IOP_1
6FY0_2	5IVZ_1
6FY0_2	5IR1_1
6FY0_2	5T1K_1
6FY0_2	5T1M_1
6FY0_2	5TH2_1
6FY0_2	5ITF_1
6FY0_2	4G6A_3
6FY0_2	3FZU_1
6FY0_2	4JQI_3
6FY0_2	5FB8_1
6FY0_2	6VOR_2
6FY0_2	6VOS_2
6FY0_2	6VSR_2
6FY0_2	6CW2_4
